region,locale,administrative_area,site,area,plot_type,plot_ID,latitude,longitude,easting,northing,measurement_date,time,landscape_position,chamber_type,flux_CO2,flux_CO2_se,flux_CO2_Pvalue,flux_CO2_Rsquared,flux_CH4,flux_CH4_se,CH4_Pvalue,CH4_Rsquared
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_10,64.85963,-163.69995,561624,7193444,2017-07-17,15:27,upland,Opq,1.018,0.004,5.63234836259021e-320,0.996,-0.47,0.008,6.52E-157,0.933
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_11,64.85941,-163.70348,561457,7193416,2017-07-17,15:15,slope,Opq,1.598,0.004,0.00E+00,0.998,147.749,0.527,0.00E+00,0.996
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_12,64.85974,-163.69836,561699,7193458,2017-07-17,15:03,lowland,Opq,1.401,0.006,7.64E-274,0.995,1.04,0.016,1.30E-152,0.948
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_13,64.8597,-163.70341,561460,7193448,2017-07-17,14:51,upland,Opq,2.806,0.006,0.00E+00,0.998,203.75,0.168,0.00E+00,1
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_14,64.86012,-163.69757,561736,7193501,2017-07-17,14:39,upland,Opq,2.566,0.008,0.00E+00,0.997,-3.26,0.027,4.79E-237,0.982
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_15,64.85999,-163.69698,561764,7193487,2017-07-17,14:28,upland,Opq,0.707,0.002,1.77863632502849e-322,0.998,-0.005,0.003,5.00E-02,0.012
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_16,64.85915,-163.69208,561998,7193398,2017-07-17,14:01,slope,Opq,1.163,0.017,6.07E-198,0.937,-0.226,0.005,1.68E-137,0.852
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_17,64.85904,-163.69142,562030,7193386,2017-07-17,13:51,lowland,Opq,1.707,0.016,5.98E-203,0.979,60.269,0.896,9.15E-158,0.949
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_18,64.85911,-163.69101,562049,7193395,2017-07-17,13:42,upland,Opq,1.061,0.013,1.58E-184,0.959,-0.116,0.007,3.20E-39,0.479
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_19,64.85921,-163.69075,562061,7193406,2017-07-17,13:34,slope,Opq,2.169,0.01,3.31E-301,0.995,-0.139,0.006,7.64E-68,0.688
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_2,64.85983,-163.70351,561455,7193463,2017-07-17,16:30,slope,Opq,1.93,0.017,2.39E-187,0.985,-0.413,0.008,1.82E-123,0.937
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_20,64.85937,-163.69061,562067,7193424,2017-07-17,13:24,lowland,Opq,2.461,0.005,0.00E+00,0.999,63.88,0.582,8.87E-228,0.978
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_3,64.86009,-163.69769,561730,7193497,2017-07-17,16:18,lowland,Opq,1.151,0.004,0.00E+00,0.997,6.912,0.026,1.97626258336499e-323,0.996
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_4,64.85978,-163.69829,561702,7193462,2017-07-17,16:08,upland,Opq,2.118,0.007,5.38E-189,0.998,68.513,0.083,1.01E-248,1
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_5,64.85936,-163.70338,561462,7193410,2017-07-17,15:57,slope,Opq,3.809,0.022,7.03E-300,0.99,-2.301,0.012,0.00E+00,0.991
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_6,64.85941,-163.70335,561464,7193416,2017-07-17,15:51,lowland,Opq,0.475,0.002,7.09E-308,0.997,-0.053,0.002,3.86E-71,0.737
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_9,64.85976,-163.70061,561593,7193458,2017-07-17,15:38,upland,Opq,1.193,0.02,3.80E-172,0.922,-0.213,0.012,2.63E-50,0.516
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_MW,Biogeochemistry,MW_C,64.860663,-163.700755,561584,7193558,2017-07-17,17:02,upland,Opq,0.566,0.005,6.88E-273,0.975,0.004,0.004,2.43E-01,0.001
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_MW,Biogeochemistry,MW_D,64.860695,-163.700762,561583,7193562,2017-07-17,17:08,upland,Opq,0.646,0.001,0.00E+00,0.999,-0.017,0.003,7.21E-09,0.122
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_MW,Biogeochemistry,MW_E,64.860823,-163.700318,561604,7193576,2017-07-17,18:22,lowland,Opq,1.038,0.003,0.00E+00,0.997,96.498,0.284,0.00E+00,0.997
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_MW,Biogeochemistry,MW_F,64.860792,-163.701118,561566,7193572,2017-07-17,18:04,upland,Opq,1.486,0.013,0.00E+00,0.969,0.668,0.011,1.65E-215,0.896
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_MW,Biogeochemistry,MW_G,64.860792,-163.701112,561566,7193572,2017-07-17,17:57,upland,Opq,0.898,0.001,0.00E+00,1,0.029,0.003,1.87E-19,0.239
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_MW,Biogeochemistry,MW_H,64.860918,-163.69998,561620,7193587,2017-07-17,18:39,lowland,Opq,3.182,0.027,5.60E-252,0.979,174.869,0.533,0.00E+00,0.997
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_MW,Biogeochemistry,MW_I,64.86036,-163.700287,561607,7193525,2017-07-17,17:18,upland,Opq,1.023,0.001,0.00E+00,0.999,3.702,0.017,0.00E+00,0.985
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_MW,Biogeochemistry,MW_J,64.860387,-163.700453,561599,7193528,2017-07-17,17:32,upland,Opq,0.798,0.002,0.00E+00,0.995,1.508,0.003,0.00E+00,0.997
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_EC,Biogeochemistry,EC_1,64.86172,-163.70102,561569,7193676,2017-07-18,15:34,upland,Trns,-1.146,0.087,3.92E-31,0.371,-1.786,0.356,9.03E-07,0.077
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_EC,Biogeochemistry,EC_1,64.86172,-163.70102,561569,7193676,2017-07-18,15:34,upland,Opq,0.957,0.004,0.00E+00,0.994,0.044,0.004,2.90E-21,0.251
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_EC,Biogeochemistry,EC_2,64.86169,-163.7012,561560,7193672,2017-07-18,15:28,upland,Opq,1.013,0.005,3.28E-245,0.994,-0.308,0.009,4.43E-93,0.856
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_EC,Biogeochemistry,EC_2,64.86169,-163.7012,561560,7193672,2017-07-18,15:28,upland,Trns,-0.882,0.056,1.37E-40,0.47,1.74,0.279,1.65E-09,0.119
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_EC,Biogeochemistry,EC_3,64.86176,-163.70117,561561,7193680,2017-07-18,15:40,lowland,Opq,0.866,0.004,0.00E+00,0.993,20.699,0.055,0.00E+00,0.998
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_EC,Biogeochemistry,EC_3,64.86176,-163.70117,561561,7193680,2017-07-18,15:40,lowland,Trns,-0.526,0.003,3.39E-235,0.991,19.067,0.173,1.37E-198,0.982
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_EC,Biogeochemistry,EC_4,64.86176,-163.70157,561543,7193679,2017-07-18,14:45,lowland,Opq,0.452,0.001,0.00E+00,0.997,24.668,0.081,0.00E+00,0.995
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_EC,Biogeochemistry,EC_5,64.86208,-163.7016,561540,7193715,2017-07-18,14:32,upland,Opq,1.163,0.004,0.00E+00,0.996,0.08,0.004,1.54E-49,0.511
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_EC,Biogeochemistry,EC_6,64.86201,-163.70172,561535,7193707,2017-07-18,14:39,upland,Opq,1.398,0.003,0.00E+00,0.998,0.693,0.003,0.00E+00,0.994
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_EC,Biogeochemistry,EC_7,64.86172,-163.70218,561514,7193674,2017-07-18,14:57,upland,Opq,0.922,0.004,0.00E+00,0.995,0.802,0.006,1.75E-274,0.981
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_EC,Biogeochemistry,EC_8,64.86195,-163.70198,561523,7193700,2017-07-18,15:05,upland,Opq,1.781,0.007,0.00E+00,0.995,13.115,0.076,0.00E+00,0.989
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_EC,Biogeochemistry,EC_9,64.861537,-163.702015,561522,7193654,2017-07-18,15:13,lowland,Opq,1.297,0.003,0.00E+00,0.998,60.916,0.126,0.00E+00,0.998
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_11,64.85941,-163.70348,561457,7193416,2017-09-10,13:17,slope,Opq,0.86,0.004,5.14E-267,0.996,149.609,1.31,1.83E-198,0.983
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_13,64.8597,-163.70341,561460,7193448,2017-09-10,15:12,upland,Trns,-0.144,0.009,3.88E-38,0.535,102.339,0.148,0.00E+00,1
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_13,64.8597,-163.70341,561460,7193448,2017-09-10,15:12,upland,Opq,2.011,0.004,0.00E+00,0.998,99.785,0.105,0.00E+00,1
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_14,64.86012,-163.69757,561736,7193501,2017-09-10,15:37,upland,Opq,0.851,0.002,0.00E+00,0.997,-0.658,0.005,0.00E+00,0.974
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_15,64.85999,-163.69698,561764,7193487,2017-09-10,15:58,upland,Trns,2.367,0.212,1.28E-23,0.332,28.176,1.008,1.76E-78,0.759
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_15,64.85999,-163.69698,561764,7193487,2017-09-10,17:08,upland,Opq,0.685,0.002,0.00E+00,0.997,2.377,0.011,0.00E+00,0.993
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_16,64.85915,-163.69208,561998,7193398,2017-09-10,18:35,slope,Trns,-1.701,0.164,3.83E-21,0.297,-7.457,0.76,1.92E-19,0.275
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_16,64.85915,-163.69208,561998,7193398,2017-09-10,18:35,slope,Opq,0.286,0.004,2.14E-186,0.962,0.292,0.005,2.05E-159,0.939
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_17,64.85904,-163.69142,562030,7193386,2017-09-10,18:08,lowland,Trns,0.425,0.002,0.00E+00,0.993,-0.275,0.003,0.00E+00,0.955
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_17,64.85904,-163.69142,562030,7193386,2017-09-10,18:08,lowland,Opq,0.504,0.001,0.00E+00,0.999,-0.186,0.003,1.57E-232,0.841
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_18,64.85911,-163.69101,562049,7193395,2017-09-10,17:34,upland,Trns,0.31,0.001,0.00E+00,0.996,-0.492,0.004,2.80E-293,0.975
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_18,64.85911,-163.69101,562049,7193395,2017-09-10,17:34,upland,Opq,0.601,0.003,1.85185685374216e-319,0.995,-0.575,0.007,1.10E-191,0.956
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_20,64.85937,-163.69061,562067,7193424,2017-09-10,17:54,lowland,Opq,1.543,0.004,0.00E+00,0.998,56.089,0.109,0.00E+00,0.999
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_20,64.85937,-163.69061,562067,7193424,2017-09-10,17:54,lowland,Trns,0.335,0.011,3.27E-67,0.861,55.064,0.367,3.94E-167,0.993
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_3,64.86009,-163.69769,561730,7193497,2017-09-10,14:07,lowland,Opq,0.494,0.002,1.57E-283,0.996,12.157,0.025,0.00E+00,0.999
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_3,64.86009,-163.69769,561730,7193497,2017-09-10,14:07,lowland,Trns,-5.861,0.79,3.83E-12,0.22,-14.342,3.797,2.12E-04,0.065
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_4,64.85978,-163.69829,561702,7193462,2017-09-10,13:52,upland,Trns,1.028,0.277,2.65E-04,0.063,124.563,1.957,4.51E-130,0.955
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_4,64.85978,-163.69829,561702,7193462,2017-09-10,13:52,upland,Opq,1.399,0.018,4.78E-183,0.956,623.351,13.232,2.23E-131,0.892
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_5,64.85936,-163.70338,561462,7193410,2017-09-10,13:37,slope,Opq,0.34,0.002,5.21E-294,0.992,-0.155,0.006,4.31E-76,0.705
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_5,64.85936,-163.70338,561462,7193410,2017-09-10,13:37,slope,Trns,-0.894,0.011,1.94E-158,0.973,-0.668,0.008,3.29E-156,0.971
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_9,64.85976,-163.70061,561593,7193458,2017-09-10,12:56,upland,Opq,0.653,0.003,0.00E+00,0.994,0.846,0.006,3.42E-292,0.984
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_9,64.85976,-163.70061,561593,7193458,2017-09-10,12:56,upland,Trns,-0.576,0.006,1.06E-138,0.987,0.327,0.015,2.48E-48,0.768
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_1,64.85995,-163.70358,561451,7193476,2018-06-21,14:13,upland,Opq,1.555,0.008,2.90E-223,0.994,0.064,0.017,2.20E-04,0.063
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_1,64.85995,-163.70358,561451,7193476,2018-06-21,14:13,upland,Trns,-1.717,0.007,3.27E-139,0.999,0.215,0.025,1.54E-13,0.426
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_10,64.85963,-163.69995,561624,7193444,2018-06-21,16:24,upland,Trns,0.423,0.003,7.09E-201,0.992,-0.461,0.019,9.19E-62,0.763
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_10,64.85963,-163.69995,561624,7193444,2018-06-21,16:24,upland,Opq,1.532,0.003,8.19E-292,0.999,-0.73,0.011,2.41E-136,0.96
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_11,64.85941,-163.70348,561457,7193416,2018-06-21,16:40,slope,Opq,1.796,0.003,0.00E+00,0.999,208.461,0.19,0.00E+00,1
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_11,64.85941,-163.70348,561457,7193416,2018-06-21,16:40,slope,Trns,1.353,0.005,8.06E-249,0.997,459.565,8.645,8.26E-117,0.936
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_12,64.85974,-163.69836,561699,7193458,2018-06-21,17:19,lowland,Opq,1.805,0.002,0.00E+00,1,1.295,0.006,2.54E-232,0.996
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_12,64.85974,-163.69836,561699,7193458,2018-06-21,17:19,lowland,Trns,-0.78,0.007,1.70E-102,0.993,1.486,0.022,1.17E-81,0.98
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_13,64.8597,-163.70341,561460,7193448,2018-06-21,18:04,upland,Trns,0.135,0.019,2.18E-10,0.365,284.315,3.392,5.47E-85,0.988
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_13,64.8597,-163.70341,561460,7193448,2018-06-21,18:04,upland,Opq,1.906,0.018,6.04E-125,0.988,296.036,1.916,1.93E-146,0.995
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_14,64.86012,-163.69757,561736,7193501,2018-06-21,17:37,upland,Trns,0.294,0.011,2.17E-46,0.886,-0.636,0.031,5.54E-37,0.82
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_14,64.86012,-163.69757,561736,7193501,2018-06-21,17:37,upland,Opq,2.14,0.02,1.16E-173,0.984,-1.172,0.023,4.19E-114,0.934
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_15,64.85999,-163.69698,561764,7193487,2018-06-21,18:19,upland,Opq,1.839,0.005,0.00E+00,0.998,0.285,0.006,1.49E-139,0.889
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_15,64.85999,-163.69698,561764,7193487,2018-06-21,18:19,upland,Trns,0.137,0.003,2.70E-98,0.902,0.075,0.003,2.54E-60,0.754
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_16,64.85915,-163.69208,561998,7193398,2018-06-21,12:31,slope,Trns,-1.059,0.017,1.62E-106,0.965,0.229,0.015,1.84E-31,0.61
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_16,64.85915,-163.69208,561998,7193398,2018-06-21,12:31,slope,Opq,0.646,0.004,9.80E-202,0.992,0.17,0.012,2.52E-32,0.518
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_17,64.85904,-163.69142,562030,7193386,2018-06-21,12:15,lowland,Trns,-0.624,0.018,2.90E-84,0.862,0.961,0.016,1.16E-127,0.951
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_17,64.85904,-163.69142,562030,7193386,2018-06-21,12:15,lowland,Opq,0.853,0.008,2.77E-136,0.987,1.168,0.021,7.33E-99,0.957
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_18,64.85911,-163.69101,562049,7193395,2018-06-21,12:01,upland,Trns,0.035,0.004,2.27E-16,0.374,-0.097,0.014,1.36E-10,0.247
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_18,64.85911,-163.69101,562049,7193395,2018-06-21,12:01,upland,Opq,1.106,0.006,3.11E-265,0.993,-0.071,0.006,7.53E-24,0.341
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_19,64.85921,-163.69075,562061,7193406,2018-06-21,11:42,slope,Trns,0.14,0.002,8.53E-154,0.945,0.076,0.002,1.17E-90,0.817
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_19,64.85921,-163.69075,562061,7193406,2018-06-21,11:42,slope,Opq,1.798,0.005,0.00E+00,0.998,0.292,0.008,2.79E-100,0.849
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_2,64.85983,-163.70351,561455,7193463,2018-06-21,14:27,slope,Opq,1.708,0.005,2.90449335614569e-317,0.998,-0.106,0.006,1.51E-41,0.532
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_2,64.85983,-163.70351,561455,7193463,2018-06-21,14:27,slope,Trns,-0.613,0.006,8.39E-168,0.982,0.085,0.01,4.15E-14,0.255
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_20,64.85937,-163.69061,562067,7193424,2018-06-21,11:25,lowland,Opq,1.309,0.004,0.00E+00,0.997,86.26,0.209,0.00E+00,0.998
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_20,64.85937,-163.69061,562067,7193424,2018-06-21,11:25,lowland,Trns,0.675,0.014,1.09E-75,0.958,467.531,3.547,3.03E-120,0.994
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_3,64.86009,-163.69769,561730,7193497,2018-06-21,14:41,lowland,Opq,1.323,0.008,7.87E-248,0.991,9.824,0.078,9.21E-220,0.985
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_3,64.86009,-163.69769,561730,7193497,2018-06-21,14:41,lowland,Trns,-0.285,0.008,1.02E-48,0.941,13.186,0.066,3.80E-105,0.998
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_4,64.85978,-163.69829,561702,7193462,2018-06-21,14:50,upland,Trns,0.672,0.003,3.29E-182,0.997,112.38,0.42,5.03E-195,0.998
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_4,64.85978,-163.69829,561702,7193462,2018-06-21,14:50,upland,Opq,4.153,0.02,0.00E+00,0.991,176.34,0.62,0.00E+00,0.995
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_5,64.85936,-163.70338,561462,7193410,2018-06-21,15:14,slope,Trns,-0.33,0.005,6.85E-130,0.949,-0.109,0.012,7.53E-18,0.311
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_5,64.85936,-163.70338,561462,7193410,2018-06-21,15:14,slope,Opq,2.373,0.027,5.41E-158,0.976,-0.402,0.014,6.34E-70,0.802
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_6,64.85941,-163.70335,561464,7193416,2018-06-21,15:28,lowland,Opq,0.857,0.006,2.87E-192,0.99,-0.059,0.02,2.91E-03,0.041
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_6,64.85941,-163.70335,561464,7193416,2018-06-21,15:28,lowland,Trns,0.37,0.003,3.40E-173,0.984,0.112,0.011,9.52E-20,0.35
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_9,64.85976,-163.70061,561593,7193458,2018-06-21,15:54,upland,Trns,-0.218,0.004,1.54E-95,0.949,0.139,0.012,5.43E-22,0.471
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_9,64.85976,-163.70061,561593,7193458,2018-06-21,15:54,upland,Opq,1.151,0.008,1.82E-156,0.993,0.283,0.014,8.62E-44,0.739
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_EC,Biogeochemistry,EC_1,64.86172,-163.70102,561569,7193676,2018-06-22,14:20,upland,Trns,-0.067,0.006,1.57E-25,0.316,0.301,0.005,6.70E-169,0.932
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_EC,Biogeochemistry,EC_1,64.86172,-163.70102,561569,7193676,2018-06-22,14:20,upland,Opq,0.741,0.008,1.92E-94,0.989,0.243,0.016,8.21E-27,0.704
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_EC,Biogeochemistry,EC_2,64.86169,-163.7012,561560,7193672,2018-06-22,14:12,upland,Opq,1.021,0.007,1.34E-158,0.994,0.223,0.021,3.35E-20,0.449
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_EC,Biogeochemistry,EC_2,64.86169,-163.7012,561560,7193672,2018-06-22,14:12,upland,Trns,-1.899,0.018,1.14E-100,0.992,0.023,0.046,6.15E-01,-0.008
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_EC,Biogeochemistry,EC_3,64.86176,-163.70117,561561,7193680,2018-06-22,14:30,lowland,Trns,-0.542,0.004,2.64E-201,0.992,2.374,0.012,9.41E-223,0.995
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_EC,Biogeochemistry,EC_3,64.86176,-163.70117,561561,7193680,2018-06-22,14:30,lowland,Opq,0.825,0.005,9.64E-207,0.993,2.379,0.012,1.38E-220,0.995
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_EC,Biogeochemistry,EC_4,64.86176,-163.70157,561543,7193679,2018-06-22,17:22,lowland,Trns,0.023,0.004,3.67E-09,0.163,30.028,0.098,7.60E-259,0.998
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_EC,Biogeochemistry,EC_4,64.86176,-163.70157,561543,7193679,2018-06-22,17:22,lowland,Opq,1.011,0.009,3.36E-102,0.993,31.764,0.237,4.65E-109,0.995
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_EC,Biogeochemistry,EC_5,64.86208,-163.7016,561540,7193715,2018-06-22,16:50,upland,Opq,0.551,0.006,1.29E-129,0.983,0.215,0.015,1.58E-28,0.572
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_EC,Biogeochemistry,EC_5,64.86208,-163.7016,561540,7193715,2018-06-22,16:50,upland,Trns,-1.052,0.012,7.06E-96,0.988,0.404,0.024,1.56E-30,0.739
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_EC,Biogeochemistry,EC_6,64.86201,-163.70172,561535,7193707,2018-06-22,17:05,upland,Trns,-1.158,0.014,1.15E-152,0.973,0.259,0.005,3.39E-115,0.934
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_EC,Biogeochemistry,EC_6,64.86201,-163.70172,561535,7193707,2018-06-22,17:05,upland,Opq,1.386,0.009,2.43E-115,0.996,0.301,0.014,1.07E-37,0.82
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_EC,Biogeochemistry,EC_7,64.86172,-163.70218,561514,7193674,2018-06-22,17:52,upland,Opq,0.976,0.009,2.54E-175,0.985,0.516,0.011,1.18E-108,0.923
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_EC,Biogeochemistry,EC_7,64.86172,-163.70218,561514,7193674,2018-06-22,17:52,upland,Trns,-0.252,0.012,2.45E-44,0.746,0.668,0.015,8.29E-86,0.934
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_EC,Biogeochemistry,EC_8,64.86195,-163.70198,561523,7193700,2018-06-22,18:00,upland,Opq,0.96,0.006,1.15E-248,0.991,0.484,0.008,1.31E-149,0.942
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_EC,Biogeochemistry,EC_8,64.86195,-163.70198,561523,7193700,2018-06-22,17:48,upland,Trns,-0.968,0.006,3.37E-298,0.99,0.559,0.007,3.06E-202,0.956
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_EC,Biogeochemistry,EC_9,64.861537,-163.702015,561522,7193654,2018-06-22,18:03,lowland,Trns,0.013,0.005,1.64E-02,0.033,51.395,0.238,1.12E-181,0.997
